metric,value,threshold,dataset,name,depth,sample,index,recon_steps,recon_min,recon_max,recon_wavelength,recon_resolution,dilation,resolver,min_size,iters
f1,0.2318396226415094,0.9264636635780334,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2316310885717655,0.9264900088310242,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2314225053078556,0.9264997243881226,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2312138728323699,0.9265064001083374,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2310051911278905,0.9265068769454956,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2307964601769911,0.9265142679214478,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2305876799622374,0.926514446735382,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2303788504661867,0.9265328049659728,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.230169971671388,0.9265416860580444,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2299610435603824,0.9265496730804444,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2297520661157024,0.9265527725219728,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2295430393198724,0.9265537858009338,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2293339631554085,0.9265543818473816,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2291248376048187,0.9265554547309875,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2289156626506024,0.9265569448471068,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.228706438275251,0.926559031009674,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2284971644612476,0.9265631437301636,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.228287841191067,0.9265735745429992,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2280784684471756,0.9266021251678468,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2278690462120316,0.926604390144348,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.227659574468085,0.926613986492157,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2274500531977775,0.9266254901885986,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2272404823835422,0.926654040813446,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2270308620078041,0.9266632795333862,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2268211920529801,0.9266732335090636,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2266114725014784,0.926693558692932,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.226401703335699,0.9266942739486694,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2261918845380338,0.9266961216926576,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.225982016090866,0.9267086386680604,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2257720979765708,0.926723837852478,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2255621301775147,0.9267251491546632,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2253521126760563,0.9267323613166808,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2251420454545454,0.9267415404319764,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2249319284953238,0.9267562627792358,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2247217617807246,0.9267587065696716,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2245115452930728,0.926766872406006,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.224301279014685,0.926792860031128,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2240909629278692,0.9268001317977904,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2238805970149253,0.9268019199371338,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2236701812581447,0.9268091320991516,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2234597156398104,0.9268327355384828,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2232492001421969,0.9268787503242492,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2230386347475705,0.9269947409629822,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2228280194381889,0.9270406365394592,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2226173541963015,0.9270805716514589,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2224066390041493,0.927102506160736,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2221958738439649,0.9271200299263,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2219850586979722,0.927120566368103,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2217741935483871,0.9271494746208192,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2215632783774166,0.9271863102912904,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2213523131672598,0.9271977543830872,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2211412979001067,0.9272180199623108,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2209302325581395,0.9272239208221436,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2209564495075353,0.92722886800766,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2207453121291241,0.9272322058677672,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2205341246290801,0.9272400736808776,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2203228869895536,0.9272474646568298,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2201115991926866,0.9272522926330566,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2199002612206127,0.9272744655609132,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2196888730554566,0.9272871017456056,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2194774346793349,0.927299737930298,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2192659460743556,0.927301585674286,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2188428181062136,0.9273082613945008,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2186311787072243,0.9273125529289246,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2184194890077243,0.9273163676261902,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2182077489897789,0.9273183941841124,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2179959586354451,0.9273401498794556,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2177841179267712,0.9273680448532104,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2175722268457971,0.9273886680603028,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2173602853745541,0.9273995757102966,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2171482934950648,0.927411675453186,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2169362511893434,0.9274623394012452,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2167241584393957,0.9274749755859376,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2165120152272186,0.9274831414222716,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2162998215348007,0.927488386631012,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2160875773441218,0.9274906516075134,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2158752826371534,0.9274938106536864,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2156629373958581,0.9275001287460328,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2154505416021902,0.927515149116516,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2152380952380952,0.9275295734405518,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2150255982855102,0.9275357723236084,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2148130507263634,0.9275560975074768,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2146004525425747,0.927593231201172,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2143878037160553,0.927601993083954,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2144133412745681,0.9276134371757508,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.214200619490112,0.927626609802246,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2139878470153699,0.9276319146156312,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2137750238322212,0.9276413917541504,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.213562149922536,0.9276483654975892,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2133492252681764,0.927684485912323,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2131362498509953,0.9276847839355468,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2129232236528374,0.9277007579803468,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2127101466555383,0.9277289509773254,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2124970188409253,0.9277432560920716,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2122838401908169,0.9277470707893372,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2120706106870229,0.9277747869491576,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2118573303113443,0.927778661251068,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2116439990455738,0.9277848601341248,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2114306168714951,0.9277988076210022,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.211217183770883,0.927808165550232,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2110036997255042,0.9278296828269958,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2107901647171162,0.9278343915939332,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.210576578727468,0.9278508424758912,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2103629417382999,0.9278719425201416,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2101492537313432,0.9278773665428162,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.209935514688321,0.9278905987739564,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2097217245909471,0.927899181842804,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2095078834209269,0.9279143810272216,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2092939911599569,0.9279281497001648,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2090800477897252,0.9279502034187316,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2088660532919106,0.927963376045227,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2086520076481835,0.9279701709747314,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2084379108402055,0.9279854893684388,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2082237628496294,0.9279959201812744,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2080095636580992,0.9279983639717102,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2077953132472501,0.9280012845993042,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2075810115987086,0.9280042052268982,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2073666586940923,0.9280115365982056,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2071522545150101,0.9280242323875428,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2069377990430622,0.9280255436897278,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2067232922598397,0.9280402660369872,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2065087341469251,0.9280534982681274,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2062941246858921,0.9280608892440796,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2060794638583054,0.9280632734298706,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2058647516457211,0.9280676245689392,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2056499880296864,0.9280757904052734,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2054351729917395,0.9280769228935242,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2052203065134099,0.9280917644500732,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2050053885762184,0.9280923008918762,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2047904191616766,0.928103804588318,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2045753982512876,0.9281160831451416,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2043603258265453,0.928120732307434,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2041452018689349,0.9281318187713624,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2039300263599329,0.9281443357467652,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2037147992810065,0.9281613826751708,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2034995206136146,0.9281637072563172,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2032841903392065,0.92817622423172,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2030688084392232,0.92818021774292,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2028533748950965,0.928225040435791,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2026378896882493,0.9282273054122924,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2024223528000959,0.9282299876213074,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2022067642120412,0.9282331466674804,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2019911239054815,0.9282776713371276,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2017754318618042,0.9282886385917664,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2015596880623875,0.9282906651496888,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2013438924886009,0.9283000230789183,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2011280451218048,0.9283046126365662,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2011521843494959,0.9283051490783693,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2009362621534029,0.9283177852630616,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.200720288115246,0.9283639788627625,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2005042622163525,0.92837655544281,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2002881844380403,0.9283846616744996,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.2000720547616188,0.9283890724182128,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1998558731683881,0.9284384846687316,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1996396396396396,0.9284481406211852,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1994233541566554,0.9284614324569702,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1992070167007088,0.9284647107124328,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1989906272530641,0.9284870624542236,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1987741857949765,0.9285207390785216,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1985576923076923,0.928532600402832,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1983411467724486,0.9285402297973632,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1981245491704736,0.92855966091156,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1979078994829866,0.9285684823989868,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1976911976911977,0.9285879135131836,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1974744437763078,0.92861145734787,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1972576377195092,0.9286141991615297,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1970407795019848,0.928628385066986,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1968238691049085,0.928629755973816,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1966069065094453,0.928640067577362,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.1963898916967509,0.9286761283874512,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
